country	date	Confirmed	Deaths
Norway	2020-02-11	0	0
Norway	2020-02-12	0	0
Norway	2020-02-13	0	0
Norway	2020-02-14	0	0
Norway	2020-02-15	0	0
Norway	2020-02-16	0	0
Norway	2020-02-17	0	0
Norway	2020-02-18	0	0
Norway	2020-02-19	0	0
Norway	2020-02-20	0	0
Norway	2020-02-21	0	0
Norway	2020-02-22	0	0
Norway	2020-02-23	0	0
Norway	2020-02-24	0	0
Norway	2020-02-25	0	0
Norway	2020-02-26	1	0
Norway	2020-02-27	1	0
Norway	2020-02-28	6	0
Norway	2020-02-29	15	0
Norway	2020-03-01	19	0
Norway	2020-03-02	25	0
Norway	2020-03-03	32	0
Norway	2020-03-04	56	0
Norway	2020-03-05	87	0
Norway	2020-03-06	108	0
Norway	2020-03-07	147	0
Norway	2020-03-08	176	0
Norway	2020-03-09	205	0
Norway	2020-03-10	400	0
Norway	2020-03-11	598	0
Norway	2020-03-12	702	0
Norway	2020-03-13	996	0
Norway	2020-03-14	1090	3
Norway	2020-03-15	1221	3
Norway	2020-03-16	1333	3
Norway	2020-03-17	1463	3
Norway	2020-03-18	1550	6
Norway	2020-03-19	1746	7
Norway	2020-03-20	1914	7
Norway	2020-03-21	2118	7
Norway	2020-03-22	2385	7
Norway	2020-03-23	2621	10
Norway	2020-03-24	2863	12
Norway	2020-03-25	3084	14
Norway	2020-03-26	3369	14
Norway	2020-03-27	3755	19
Norway	2020-03-28	4015	23
Norway	2020-03-29	4284	25
Norway	2020-03-30	4445	32
Norway	2020-03-31	4641	39
Norway	2020-04-01	4863	44
Norway	2020-04-02	5147	50
Norway	2020-04-03	5370	59
Norway	2020-04-04	5550	62
Norway	2020-04-05	5687	71
Norway	2020-04-06	5865	76
Norway	2020-04-07	6086	89
Norway	2020-04-08	6086	101
Norway	2020-04-09	6211	108
Norway	2020-04-10	6314	113
Norway	2020-04-11	6409	119
Norway	2020-04-12	6525	128
Norway	2020-04-13	6603	134
Norway	2020-04-14	6623	139
Norway	2020-04-15	6740	150
Norway	2020-04-16	6896	152
Norway	2020-04-17	6937	161
Norway	2020-04-18	7036	164
Norway	2020-04-19	7078	165
Norway	2020-04-20	7156	181
Norway	2020-04-21	7191	182
Norway	2020-04-22	7338	187
Norway	2020-04-23	7401	194
Norway	2020-04-24	7463	199
Norway	2020-04-25	7499	201
Norway	2020-04-26	7527	201
Norway	2020-04-27	7599	205
Norway	2020-04-28	7660	206
Norway	2020-04-29	7710	207
Norway	2020-04-30	7738	210
Norway	2020-05-01	7783	210
Norway	2020-05-02	7809	211
Norway	2020-05-03	7847	211
Norway	2020-05-04	7904	214
Norway	2020-05-05	7955	215
Norway	2020-05-06	7996	216
Norway	2020-05-07	8034	217
Norway	2020-05-08	8070	218
Norway	2020-05-09	8099	219
Norway	2020-05-10	8105	219
Norway	2020-05-11	8132	224
Norway	2020-05-12	8157	228
Norway	2020-05-13	8175	229
Norway	2020-05-14	8196	232
Norway	2020-05-15	8219	232
Norway	2020-05-16	8237	232
Norway	2020-05-17	8249	232
Norway	2020-05-18	8257	233
Norway	2020-05-19	8267	233
Norway	2020-05-20	8281	234
Norway	2020-05-21	8309	235
Norway	2020-05-22	8332	235
Norway	2020-05-23	8346	235
Norway	2020-05-24	8352	235
Norway	2020-05-25	8364	235
Norway	2020-05-26	8383	235
Norway	2020-05-27	8401	235
Norway	2020-05-28	8411	236
Norway	2020-05-29	8422	236
Norway	2020-05-30	8437	236
Norway	2020-05-31	8440	236
Norway	2020-06-01	8446	236
Norway	2020-06-02	8455	237
Norway	2020-06-03	8477	237
Norway	2020-06-04	8504	238
Norway	2020-06-05	8522	238
Norway	2020-06-06	8531	238
Norway	2020-06-07	8547	238
Norway	2020-06-08	8561	239
Norway	2020-06-09	8576	239
Norway	2020-06-10	8594	239
Norway	2020-06-11	8608	242
Norway	2020-06-12	8620	242
Norway	2020-06-13	8628	242
Norway	2020-06-14	8631	242
Norway	2020-06-15	8647	242
Norway	2020-06-16	8660	242
Norway	2020-06-17	8692	243
Norway	2020-06-18	8708	244
Norway	2020-06-19	8726	244
Norway	2020-06-20	8742	244
Norway	2020-06-21	8745	244
Norway	2020-06-22	8751	248
Norway	2020-06-23	8772	248
Norway	2020-06-24	8788	249
Norway	2020-06-25	8788	249
Norway	2020-06-26	8832	249
Norway	2020-06-27	8846	249
Norway	2020-06-28	8855	249
Norway	2020-06-29	8862	249
Norway	2020-06-30	8879	250
Norway	2020-07-01	8896	251
Norway	2020-07-02	8902	251
Norway	2020-07-03	8921	251
Norway	2020-07-04	8926	251
Norway	2020-07-05	8930	251
Norway	2020-07-06	8936	251
Norway	2020-07-07	8947	251
Norway	2020-07-08	8950	251
Norway	2020-07-09	8965	252
Norway	2020-07-10	8974	252
Norway	2020-07-11	8977	252
Norway	2020-07-12	8981	252
Norway	2020-07-13	8984	253
Norway	2020-07-14	9001	253
Norway	2020-07-15	9011	253
Norway	2020-07-16	9015	254
Norway	2020-07-17	9025	255
Norway	2020-07-18	9028	255
Norway	2020-07-19	9028	255
Norway	2020-07-20	9034	255
Norway	2020-07-21	9053	255
Norway	2020-07-22	9059	255
Norway	2020-07-23	9085	255
Norway	2020-07-24	9092	255
Norway	2020-07-25	9111	255
Norway	2020-07-26	9117	255
Norway	2020-07-27	9132	255
Norway	2020-07-28	9150	255
Norway	2020-07-29	9172	255
Norway	2020-07-30	9208	255
Norway	2020-07-31	9240	255
Norway	2020-08-01	9253	255
Norway	2020-08-02	9268	255
Norway	2020-08-03	9334	256
Norway	2020-08-04	9362	256
Norway	2020-08-05	9409	256
Norway	2020-08-06	9468	256
Norway	2020-08-07	9551	256
Norway	2020-08-08	9599	256
Norway	2020-08-09	9638	256
Norway	2020-08-10	9684	256
Norway	2020-08-11	9751	256
Norway	2020-08-12	9783	256
Norway	2020-08-13	9851	257
Norway	2020-08-14	9908	261
Norway	2020-08-15	9965	261
Norway	2020-08-16	10005	261
Norway	2020-08-17	10060	261
Norway	2020-08-18	10111	262
Norway	2020-08-19	10162	262
Norway	2020-08-20	10197	264
Norway	2020-08-21	10275	264
Norway	2020-08-22	10299	264
Norway	2020-08-23	10323	264
Norway	2020-08-24	10395	264
Norway	2020-08-25	10454	264
Norway	2020-08-26	10504	264
Norway	2020-08-27	10542	264
Norway	2020-08-28	10582	264
Norway	2020-08-29	10611	264
Norway	2020-08-30	10643	264
Norway	2020-08-31	10782	264
Norway	2020-09-01	10871	264
Norway	2020-09-02	11034	264
Norway	2020-09-03	11120	264
Norway	2020-09-04	11231	264
Norway	2020-09-05	11296	264
Norway	2020-09-06	11388	264
Norway	2020-09-07	11521	264
Norway	2020-09-08	11623	264
Norway	2020-09-09	11746	264
Norway	2020-09-10	11867	265
Norway	2020-09-11	12003	265
Norway	2020-09-12	12079	265
Norway	2020-09-13	12154	265
Norway	2020-09-14	12276	265
Norway	2020-09-15	12393	265
Norway	2020-09-16	12498	265
Norway	2020-09-17	12644	266
Norway	2020-09-18	12769	267
Norway	2020-09-19	12858	267
Norway	2020-09-20	12897	267
Norway	2020-09-21	13005	267
Norway	2020-09-22	13153	267
Norway	2020-09-23	13277	267
Norway	2020-09-24	13406	270
Norway	2020-09-25	13545	270
Norway	2020-09-26	13627	270
Norway	2020-09-27	13698	270
Norway	2020-09-28	13788	274
Norway	2020-09-29	13915	274
Norway	2020-09-30	14027	274
Norway	2020-10-01	14149	274
Norway	2020-10-02	14284	275
Norway	2020-10-03	14362	275
Norway	2020-10-04	14457	275
Norway	2020-10-05	14605	275
Norway	2020-10-06	14784	275
Norway	2020-10-07	15013	275
Norway	2020-10-08	15221	275
Norway	2020-10-09	15388	275
Norway	2020-10-10	15466	275
Norway	2020-10-11	15524	275
Norway	2020-10-12	15639	276
Norway	2020-10-13	15793	277
Norway	2020-10-14	15953	277
Norway	2020-10-15	16137	278
Norway	2020-10-16	16272	278
Norway	2020-10-17	16369	278
Norway	2020-10-18	16457	278
Norway	2020-10-19	16603	278
Norway	2020-10-20	16772	278
Norway	2020-10-21	16964	279
Norway	2020-10-22	17234	279
Norway	2020-10-23	17532	279
Norway	2020-10-24	17749	279
Norway	2020-10-25	17909	279
Norway	2020-10-26	18342	279
Norway	2020-10-27	18666	280
Norway	2020-10-28	19069	280
Norway	2020-10-29	19564	281
Norway	2020-10-30	20062	282
Norway	2020-10-31	20331	282
Norway	2020-11-01	20635	282
Norway	2020-11-02	21339	282
Norway	2020-11-03	21956	282
Norway	2020-11-04	22578	282
Norway	2020-11-05	23229	284
Norway	2020-11-06	23835	285
Norway	2020-11-07	24243	285
Norway	2020-11-08	24732	285
Norway	2020-11-09	25325	285
Norway	2020-11-10	25887	285
Norway	2020-11-11	26511	285
Norway	2020-11-12	27228	291
Norway	2020-11-13	27916	294
Norway	2020-11-14	28434	294
Norway	2020-11-15	28434	294
Norway	2020-11-16	28434	294
Norway	2020-11-17	30114	298
Norway	2020-11-18	30770	300
Norway	2020-11-19	31441	305
Norway	2020-11-20	32014	306
Norway	2020-11-21	32352	306
Norway	2020-11-22	32765	306
Norway	2020-11-23	33183	311
Norway	2020-11-24	33717	314
Norway	2020-11-25	34268	316
Norway	2020-11-26	34748	316
Norway	2020-11-27	35193	328
Norway	2020-11-28	35546	328
Norway	2020-11-29	35828	328
Norway	2020-11-30	36150	332
Norway	2020-12-01	36591	334
Norway	2020-12-02	36969	351
Norway	2020-12-03	37371	353
Norway	2020-12-04	37801	354
Norway	2020-12-05	38073	354
Norway	2020-12-06	38323	354
Norway	2020-12-07	38703	359
Norway	2020-12-08	39163	361
Norway	2020-12-09	39525	361
Norway	2020-12-10	40023	382
Norway	2020-12-11	40439	387
Norway	2020-12-12	40803	387
Norway	2020-12-13	41003	387
Norway	2020-12-14	41334	393
Norway	2020-12-15	41852	395
Norway	2020-12-16	42312	402
Norway	2020-12-17	42776	404
Norway	2020-12-18	43207	404
Norway	2020-12-19	43582	404
Norway	2020-12-20	43905	404
Norway	2020-12-21	44336	405
Norway	2020-12-22	44932	405
Norway	2020-12-23	45455	421
Norway	2020-12-24	45931	421
Norway	2020-12-25	46248	421
Norway	2020-12-26	46678	421
Norway	2020-12-27	47059	421
Norway	2020-12-28	47585	429
Norway	2020-12-29	48278	433
Norway	2020-12-30	49010	436
Norway	2020-12-31	49567	436
Norway	2021-01-01	49803	436
Norway	2021-01-02	50266	436
Norway	2021-01-03	50716	436
Norway	2021-01-04	51245	449
Norway	2021-01-05	52180	452
Norway	2021-01-06	52967	465
Norway	2021-01-07	53792	467
Norway	2021-01-08	54476	472
Norway	2021-01-09	54919	472
Norway	2021-01-10	55474	472
Norway	2021-01-11	55903	478
Norway	2021-01-12	56615	482
Norway	2021-01-13	57282	509
Norway	2021-01-14	57736	511
Norway	2021-01-15	58202	517
Norway	2021-01-16	58445	517
Norway	2021-01-17	58651	517
Norway	2021-01-18	59034	521
Norway	2021-01-19	59456	525
Norway	2021-01-20	59887	543
Norway	2021-01-21	60259	544
Norway	2021-01-22	60565	544
Norway	2021-01-23	60803	544
Norway	2021-01-24	61082	544
Norway	2021-01-25	61315	548
Norway	2021-01-26	61594	550
Norway	2021-01-27	61961	556
Norway	2021-01-28	62276	557
Norway	2021-01-29	62575	564
Norway	2021-01-30	62793	564
Norway	2021-01-31	62966	564
Norway	2021-02-01	63262	567
Norway	2021-02-02	63553	568
Norway	2021-02-03	63839	574
Norway	2021-02-04	64212	582
Norway	2021-02-05	64483	582
Norway	2021-02-06	64653	582
Norway	2021-02-07	64772	582
Norway	2021-02-08	65118	582
Norway	2021-02-09	65338	583
Norway	2021-02-10	65547	592
Norway	2021-02-11	65811	592
Norway	2021-02-12	66236	592
Norway	2021-02-13	66392	592
Norway	2021-02-14	66501	592
Norway	2021-02-15	66854	593
Norway	2021-02-16	67140	593
Norway	2021-02-17	67498	607
Norway	2021-02-18	67824	607
Norway	2021-02-19	68107	607
Norway	2021-02-20	68315	607
Norway	2021-02-21	68532	607
